pond,datetime,date,doy,time,temp,do,dosat
E,6/9/2020 4:38,6/9/2020,161,4:38,27.397,12.273,155.163975
E,6/9/2020 5:08,6/9/2020,161,5:08,27.295,12.146,153.279138
E,6/9/2020 5:38,6/9/2020,161,5:38,27.21,11.955,150.639853
E,6/9/2020 6:08,6/9/2020,161,6:08,27.116,11.626,146.248177
E,6/9/2020 6:38,6/9/2020,161,6:38,27.014,11.453,143.809002
E,6/9/2020 7:08,6/9/2020,161,7:08,26.972,11.298,141.755985
E,6/9/2020 7:38,6/9/2020,161,7:38,26.913,10.984,137.670447
E,6/9/2020 8:08,6/9/2020,161,8:08,26.87,10.807,135.347467
E,6/9/2020 8:38,6/9/2020,161,8:38,26.845,10.537,131.906737
E,6/9/2020 9:08,6/9/2020,161,9:08,26.811,10.35,129.486671
E,6/9/2020 9:38,6/9/2020,161,9:38,26.743,10.273,128.366317
E,6/9/2020 10:08,6/9/2020,161,10:08,26.726,10.196,127.365209
E,6/9/2020 10:38,6/9/2020,161,10:38,26.675,10.048,125.401292
E,6/9/2020 11:08,6/9/2020,161,11:08,26.633,9.999,124.695415
E,6/9/2020 11:38,6/9/2020,161,11:38,26.616,9.903,123.460404
E,6/9/2020 12:08,6/9/2020,161,12:08,26.565,10.014,124.729536
E,6/9/2020 12:38,6/9/2020,161,12:38,26.472,9.839,122.344382
E,6/9/2020 13:08,6/9/2020,161,13:08,26.446,9.911,123.181836
E,6/9/2020 13:38,6/9/2020,161,13:38,26.387,10.042,124.677049
E,6/9/2020 14:08,6/9/2020,161,14:08,26.345,10.04,124.557608
E,6/9/2020 14:38,6/9/2020,161,14:38,26.285,10.167,125.996353
E,6/9/2020 15:08,6/9/2020,161,15:08,26.26,10.246,126.917928
E,6/9/2020 15:38,6/9/2020,161,15:38,26.26,10.316,127.785023
E,6/9/2020 16:08,6/9/2020,161,16:08,26.302,3.225,39.978682
E,6/9/2020 16:38,6/9/2020,161,16:38,26.302,4.663,57.804835
E,6/9/2020 17:08,6/9/2020,161,17:08,26.328,5.889,73.037278
E,6/9/2020 17:38,6/9/2020,161,17:38,26.311,6.941,86.058053
E,6/9/2020 18:08,6/9/2020,161,18:08,26.328,7.987,99.057351
E,6/9/2020 18:38,6/9/2020,161,18:38,26.37,8.918,110.687943
E,6/9/2020 19:08,6/9/2020,161,19:08,26.362,9.625,119.445771
E,6/9/2020 19:38,6/9/2020,161,19:38,26.345,10.231,126.92718
E,6/9/2020 20:08,6/9/2020,161,20:08,26.294,10.586,131.210253
E,6/9/2020 20:38,6/9/2020,161,20:38,26.26,10.933,135.427845
E,6/9/2020 21:08,6/9/2020,161,21:08,26.218,11.123,137.676633
E,6/9/2020 21:38,6/9/2020,161,21:38,26.142,11.192,138.340008
E,6/9/2020 22:08,6/9/2020,161,22:08,26.091,11.277,139.261766
E,6/9/2020 22:38,6/9/2020,161,22:38,26.04,11.34,139.91018
E,6/9/2020 23:08,6/9/2020,161,23:08,25.939,9.73,119.826269
E,6/9/2020 23:38,6/9/2020,161,23:38,25.863,7.702,94.720113
E,6/10/2020 0:08,6/10/2020,162,0:08,25.711,7.364,90.312855
E,6/10/2020 0:38,6/10/2020,162,0:38,25.415,9.492,115.782712
E,6/10/2020 1:08,6/10/2020,162,1:08,25.306,9.14,111.266502
E,6/10/2020 1:38,6/10/2020,162,1:38,25.221,9.076,110.315138
E,6/10/2020 2:08,6/10/2020,162,2:08,25.12,8.707,105.633812
E,6/10/2020 2:38,6/10/2020,162,2:38,25.011,8.715,105.518943
E,6/10/2020 3:08,6/10/2020,162,3:08,24.901,8.577,103.637689
E,6/10/2020 3:38,6/10/2020,162,3:38,24.767,8.29,99.922224
E,6/10/2020 4:08,6/10/2020,162,4:08,24.691,8.225,98.999498
E,6/10/2020 4:38,6/10/2020,162,4:38,24.624,7.843,94.284557
E,6/10/2020 5:08,6/10/2020,162,5:08,24.523,3.664,43.964356
E,6/10/2020 5:38,6/10/2020,162,5:38,24.43,5.663,67.833164
E,6/10/2020 6:08,6/10/2020,162,6:08,24.271,6.846,81.761389
E,6/10/2020 6:38,6/10/2020,162,6:38,24.161,7.249,86.397134
E,6/10/2020 7:08,6/10/2020,162,7:08,24.002,7.348,87.317486
E,6/10/2020 7:38,6/10/2020,162,7:38,23.884,7.282,86.342392
E,6/10/2020 8:08,6/10/2020,162,8:08,23.759,7.185,84.992936
E,6/10/2020 8:38,6/10/2020,162,8:38,23.633,6.961,82.148628
E,6/10/2020 9:08,6/10/2020,162,9:08,23.532,6.634,78.14105
E,6/10/2020 9:38,6/10/2020,162,9:38,23.398,6.595,77.485821
E,6/10/2020 10:08,6/10/2020,162,10:08,23.297,6.659,78.088787
E,6/10/2020 10:38,6/10/2020,162,10:38,23.23,6.83,79.992738
E,6/10/2020 11:08,6/10/2020,162,11:08,23.188,7.02,82.152737
E,6/10/2020 11:38,6/10/2020,162,11:38,23.289,7.29,85.475484
E,6/10/2020 12:08,6/10/2020,162,12:08,23.44,7.588,89.22337
E,6/10/2020 12:38,6/10/2020,162,12:38,23.54,8.069,95.058044
E,6/10/2020 13:08,6/10/2020,162,13:08,23.633,8.295,97.89152
E,6/10/2020 13:38,6/10/2020,162,13:38,23.7,8.821,104.230073
E,6/10/2020 14:08,6/10/2020,162,14:08,23.868,9.177,108.778739
E,6/10/2020 14:38,6/10/2020,162,14:38,24.027,9.642,114.631004
E,6/10/2020 15:08,6/10/2020,162,15:08,24.203,9.725,115.998102
E,6/10/2020 15:38,6/10/2020,162,15:38,24.338,10.159,121.479727
E,6/10/2020 16:08,6/10/2020,162,16:08,24.447,11.046,132.354184
E,6/10/2020 16:38,6/10/2020,162,16:38,24.556,10.909,130.977287
E,6/10/2020 17:08,6/10/2020,162,17:08,24.59,11.199,134.5439
E,6/10/2020 17:38,6/10/2020,162,17:38,24.573,11.183,134.30935
E,6/10/2020 18:08,6/10/2020,162,18:08,24.506,11.2,134.346483
E,6/10/2020 18:38,6/10/2020,162,18:38,24.414,11.349,135.901428
E,6/10/2020 19:08,6/10/2020,162,19:08,24.279,11.375,135.871214
E,6/10/2020 19:38,6/10/2020,162,19:38,24.128,11.329,134.941488
E,6/10/2020 20:08,6/10/2020,162,20:08,23.985,11.401,135.436901
E,6/10/2020 20:38,6/10/2020,162,20:38,23.792,11.42,135.173302
E,6/10/2020 21:08,6/10/2020,162,21:08,23.683,11.352,134.093887
E,6/10/2020 21:38,6/10/2020,162,21:38,23.566,11.304,133.233596
E,6/10/2020 22:08,6/10/2020,162,22:08,23.44,11.188,131.55391
E,6/10/2020 22:38,6/10/2020,162,22:38,23.373,10.869,127.641603
E,6/10/2020 23:08,6/10/2020,162,23:08,23.222,10.784,126.282756
E,6/10/2020 23:38,6/10/2020,162,23:38,23.121,10.485,122.546993
E,6/11/2020 0:08,6/11/2020,163,0:08,23.012,10.283,119.938047
E,6/11/2020 0:38,6/11/2020,163,0:38,22.937,10.125,117.927219
E,6/11/2020 1:08,6/11/2020,163,1:08,22.836,6.091,70.806665
E,6/11/2020 1:38,6/11/2020,163,1:38,22.728,6.788,78.747127
E,6/11/2020 2:08,6/11/2020,163,2:08,22.61,7.352,85.098404
E,6/11/2020 2:38,6/11/2020,163,2:38,22.535,7.804,90.200993
E,6/11/2020 3:08,6/11/2020,163,3:08,22.451,8.264,95.364568
E,6/11/2020 3:38,6/11/2020,163,3:38,22.367,8.567,98.702306
E,6/11/2020 4:08,6/11/2020,163,4:08,22.284,8.77,100.88053
E,6/11/2020 4:38,6/11/2020,163,4:38,22.183,8.902,102.200636
E,6/11/2020 5:08,6/11/2020,163,5:08,22.116,8.988,103.055213
E,6/11/2020 5:38,6/11/2020,163,5:38,21.999,9.053,103.567073
E,6/11/2020 6:08,6/11/2020,163,6:08,21.941,8.971,102.514361
E,6/11/2020 6:38,6/11/2020,163,6:38,21.84,8.976,102.371843
E,6/11/2020 7:08,6/11/2020,163,7:08,21.807,8.968,102.215444
E,6/11/2020 7:38,6/11/2020,163,7:38,21.823,8.934,101.85939
E,6/11/2020 8:08,6/11/2020,163,8:08,21.823,8.96,102.155824
E,6/11/2020 8:38,6/11/2020,163,8:38,21.899,9.061,103.458998
E,6/11/2020 9:08,6/11/2020,163,9:08,21.974,7.099,81.174051
E,6/11/2020 9:38,6/11/2020,163,9:38,22.167,8.058,92.482552
E,6/11/2020 10:08,6/11/2020,163,10:08,22.326,9.672,111.345765
E,6/11/2020 10:38,6/11/2020,163,10:38,22.501,10.686,123.431807
E,6/11/2020 11:08,6/11/2020,163,11:08,22.702,7.591,88.019067
E,6/11/2020 11:38,6/11/2020,163,11:38,23.004,8.283,96.595946
E,6/11/2020 12:08,6/11/2020,163,12:08,23.281,9.37,109.846951
E,6/11/2020 12:38,6/11/2020,163,12:38,23.549,10.663,125.638318
E,6/11/2020 13:08,6/11/2020,163,13:08,23.868,10.993,130.30453
E,6/11/2020 13:38,6/11/2020,163,13:38,24.161,11.068,131.913847
E,6/11/2020 14:08,6/11/2020,163,14:08,24.464,11.42,136.878687
E,6/11/2020 14:38,6/11/2020,163,14:38,24.8,11.845,142.858963
E,6/11/2020 15:08,6/11/2020,163,15:08,25.087,12.333,149.533836
E,6/11/2020 15:38,6/11/2020,163,15:38,25.331,12.792,155.795831
E,6/11/2020 16:08,6/11/2020,163,16:08,25.567,12.87,157.42453
E,6/11/2020 16:38,6/11/2020,163,16:38,25.77,13.029,159.960994
E,6/11/2020 17:08,6/11/2020,163,17:08,26.032,13.041,160.873334
E,6/11/2020 17:38,6/11/2020,163,17:38,26.252,13.142,162.767308
E,6/11/2020 18:08,6/11/2020,163,18:08,26.218,13.081,161.912078
E,6/11/2020 18:38,6/11/2020,163,18:38,26.175,13.14,162.515685
E,6/11/2020 19:08,6/11/2020,163,19:08,25.981,13.122,161.722638
E,6/11/2020 19:38,6/11/2020,163,19:38,25.804,13.131,161.31319
E,6/11/2020 20:08,6/11/2020,163,20:08,25.626,13.118,160.631101
E,6/11/2020 20:38,6/11/2020,163,20:38,25.483,13.101,160.004102
E,6/11/2020 21:08,6/11/2020,163,21:08,25.314,13.133,159.899062
E,6/11/2020 21:38,6/11/2020,163,21:38,25.129,13.14,159.441607
E,6/11/2020 22:08,6/11/2020,163,22:08,24.96,13.22,159.913942
E,6/11/2020 22:38,6/11/2020,163,22:38,24.792,13.283,160.178566
E,6/11/2020 23:08,6/11/2020,163,23:08,24.582,13.277,159.485179
E,6/11/2020 23:38,6/11/2020,163,23:38,24.405,13.227,158.363522
E,6/12/2020 0:08,6/12/2020,164,0:08,24.229,13.188,157.380386
E,6/12/2020 0:38,6/12/2020,164,0:38,24.061,13.115,156.019573
E,6/12/2020 1:08,6/12/2020,164,1:08,23.893,13.099,155.340509
E,6/12/2020 1:38,6/12/2020,164,1:38,23.742,13.05,154.322079
E,6/12/2020 2:08,6/12/2020,164,2:08,23.591,12.952,152.729396
E,6/12/2020 2:38,6/12/2020,164,2:38,23.457,12.86,151.262541
E,6/12/2020 3:08,6/12/2020,164,3:08,23.322,12.777,149.90412
E,6/12/2020 3:38,6/12/2020,164,3:38,23.155,11.288,132.017272
E,6/12/2020 4:08,6/12/2020,164,4:08,23.004,11.307,131.861688
E,6/12/2020 4:38,6/12/2020,164,4:38,22.887,11.288,131.348031
E,6/12/2020 5:08,6/12/2020,164,5:08,22.761,11.248,130.569307
E,6/12/2020 5:38,6/12/2020,164,5:38,22.635,11.218,129.908773
E,6/12/2020 6:08,6/12/2020,164,6:08,22.51,11.149,128.801977
E,6/12/2020 6:38,6/12/2020,164,6:38,22.426,11.086,127.868598
E,6/12/2020 7:08,6/12/2020,164,7:08,22.359,11.028,127.036566
E,6/12/2020 7:38,6/12/2020,164,7:38,22.359,10.952,126.161087
E,6/12/2020 8:08,6/12/2020,164,8:08,22.384,10.879,125.380178
E,6/12/2020 8:38,6/12/2020,164,8:38,22.493,10.842,125.214583
E,6/12/2020 9:08,6/12/2020,164,9:08,22.602,10.747,124.37608
E,6/12/2020 9:38,6/12/2020,164,9:38,22.778,10.904,126.617044
E,6/12/2020 10:08,6/12/2020,164,10:08,22.979,11.187,130.40039
E,6/12/2020 10:38,6/12/2020,164,10:38,23.205,11.388,133.312853
E,6/12/2020 11:08,6/12/2020,164,11:08,23.44,12.082,142.065993
E,6/12/2020 11:38,6/12/2020,164,11:38,23.7,12.642,149.379502
E,6/12/2020 12:08,6/12/2020,164,12:08,23.977,13.063,155.157235
E,6/12/2020 12:38,6/12/2020,164,12:38,24.237,13.213,157.702226
E,6/12/2020 13:08,6/12/2020,164,13:08,24.489,13.559,162.591909
E,6/12/2020 13:38,6/12/2020,164,13:38,24.8,14.045,169.392497
E,6/12/2020 14:08,6/12/2020,164,14:08,25.103,14.256,172.900513
E,6/12/2020 14:56,6/12/2020,164,14:56,25.55,15.785,193.02052
E,6/12/2020 15:26,6/12/2020,164,15:26,25.812,17.079,209.844606
E,6/12/2020 15:56,6/12/2020,164,15:56,26.04,16.565,204.374968
E,6/12/2020 16:26,6/12/2020,164,16:26,26.243,16.454,203.754137
E,6/12/2020 16:56,6/12/2020,164,16:56,26.489,16.089,200.122254
E,6/12/2020 17:26,6/12/2020,164,17:26,26.624,12.595,157.04412
E,6/12/2020 17:56,6/12/2020,164,17:56,26.76,13.247,165.578562
E,6/12/2020 18:26,6/12/2020,164,18:26,26.879,13.833,173.273255
E,6/12/2020 18:56,6/12/2020,164,18:56,26.929,14.118,177.001953
E,6/12/2020 19:26,6/12/2020,164,19:26,26.913,14.263,178.768534
E,6/12/2020 19:56,6/12/2020,164,19:56,26.896,13.526,169.479462
E,6/12/2020 20:26,6/12/2020,164,20:26,26.929,13.22,165.743435
E,6/12/2020 20:56,6/12/2020,164,20:56,26.946,13.427,168.390007
E,6/12/2020 21:26,6/12/2020,164,21:26,26.963,12.532,157.213606
E,6/12/2020 21:56,6/12/2020,164,21:56,26.921,12.848,161.056431
E,6/12/2020 22:26,6/12/2020,164,22:26,26.836,13.142,164.490663
E,6/12/2020 22:56,6/12/2020,164,22:56,26.717,13.473,168.273208
E,6/12/2020 23:26,6/12/2020,164,23:26,26.531,13.87,172.652114
E,6/12/2020 23:56,6/12/2020,164,23:56,26.345,12.577,156.031976
E,6/13/2020 0:26,6/13/2020,165,0:26,26.133,12.883,159.215821
E,6/13/2020 0:56,6/13/2020,165,0:56,25.913,13.271,163.3569
E,6/13/2020 1:26,6/13/2020,165,1:26,25.711,13.667,167.613497
E,6/13/2020 1:56,6/13/2020,165,1:56,25.491,13.943,170.31248
E,6/13/2020 2:26,6/13/2020,165,2:26,25.314,14.02,170.69861
E,6/13/2020 2:56,6/13/2020,165,2:56,25.154,14.062,170.707669
E,6/13/2020 3:26,6/13/2020,165,3:26,25.002,13.962,169.020221
E,6/13/2020 3:56,6/13/2020,165,3:56,24.826,13.877,167.446707
E,6/13/2020 4:26,6/13/2020,165,4:26,24.674,13.742,165.352355
E,6/13/2020 4:56,6/13/2020,165,4:56,24.54,13.564,162.805838
E,6/13/2020 5:26,6/13/2020,165,5:26,24.363,13.329,159.460207
E,6/13/2020 5:56,6/13/2020,165,5:56,24.245,13.073,156.054524
E,6/13/2020 6:26,6/13/2020,165,6:26,24.103,12.824,152.677426
E,6/13/2020 6:56,6/13/2020,165,6:56,23.985,12.568,149.300147
E,6/13/2020 7:26,6/13/2020,165,7:26,23.901,12.24,145.175402
E,6/13/2020 7:56,6/13/2020,165,7:56,23.826,12.002,142.152731
E,6/13/2020 8:26,6/13/2020,165,8:26,23.775,11.928,141.141267
E,6/13/2020 8:56,6/13/2020,165,8:56,23.826,11.867,140.55378
E,6/13/2020 9:26,6/13/2020,165,9:26,23.926,12.025,142.69209
E,6/13/2020 9:56,6/13/2020,165,9:56,24.094,12.115,144.212128
E,6/13/2020 10:26,6/13/2020,165,10:26,24.178,12.221,145.702042
E,6/13/2020 10:56,6/13/2020,165,10:56,24.212,12.379,147.679316
E,6/13/2020 11:26,6/13/2020,165,11:26,24.271,12.068,144.127439
E,6/13/2020 11:56,6/13/2020,165,11:56,24.514,12.611,151.294196
E,6/13/2020 12:26,6/13/2020,165,12:26,24.8,12.792,154.280443
E,6/13/2020 12:56,6/13/2020,165,12:56,25.053,13.38,162.126897
E,6/13/2020 13:26,6/13/2020,165,13:26,25.365,13.793,168.091921
E,6/13/2020 13:56,6/13/2020,165,13:56,25.592,14.562,178.202298
E,6/13/2020 14:26,6/13/2020,165,14:26,25.82,15.029,184.683774
E,6/13/2020 14:56,6/13/2020,165,14:56,25.989,15.58,192.04428
E,6/13/2020 15:26,6/13/2020,165,15:26,26.277,16.016,198.452388
E,6/13/2020 15:56,6/13/2020,165,15:56,26.497,17.007,211.571296
E,6/13/2020 16:26,6/13/2020,165,16:26,26.692,17.463,218.008856
E,6/13/2020 16:56,6/13/2020,165,16:56,26.87,17.849,223.541865
E,6/13/2020 17:26,6/13/2020,165,17:26,27.006,18.142,227.766426
E,6/13/2020 17:56,6/13/2020,165,17:56,27.142,18.279,230.045968
E,6/13/2020 18:26,6/13/2020,165,18:26,27.303,18.369,231.844776
E,6/13/2020 18:56,6/13/2020,165,18:56,27.252,18.227,229.843086
E,6/13/2020 19:26,6/13/2020,165,19:26,27.142,18.158,228.523151
E,6/13/2020 19:56,6/13/2020,165,19:56,26.896,17.991,225.425476
E,6/13/2020 20:26,6/13/2020,165,20:26,26.692,17.943,224.001197
E,6/13/2020 20:56,6/13/2020,165,20:56,26.497,17.954,223.352211
E,6/13/2020 21:26,6/13/2020,165,21:26,26.243,17.952,222.304258
E,6/13/2020 21:56,6/13/2020,165,21:56,26.049,17.802,219.672671
E,6/13/2020 22:26,6/13/2020,165,22:26,25.812,17.769,218.322431
E,6/13/2020 22:56,6/13/2020,165,22:56,25.626,17.608,215.611559
E,6/13/2020 23:26,6/13/2020,165,23:26,25.407,17.331,211.371276
E,6/13/2020 23:56,6/13/2020,165,23:56,25.196,16.913,205.476341
E,6/14/2020 0:26,6/14/2020,166,0:26,24.986,16.585,200.714372
E,6/14/2020 0:56,6/14/2020,166,0:56,24.809,16.211,195.548482
E,6/14/2020 1:26,6/14/2020,166,1:26,24.624,15.923,191.418208
E,6/14/2020 1:56,6/14/2020,166,1:56,24.447,15.603,186.956576
E,6/14/2020 2:26,6/14/2020,166,2:26,24.279,15.289,182.622856
E,6/14/2020 2:56,6/14/2020,166,2:56,24.119,14.821,176.505604
E,6/14/2020 3:26,6/14/2020,166,3:26,23.952,14.578,173.070881
E,6/14/2020 3:56,6/14/2020,166,3:56,23.8,14.358,169.97455
E,6/14/2020 4:26,6/14/2020,166,4:26,23.649,14.116,166.636792
E,6/14/2020 4:56,6/14/2020,166,4:56,23.498,13.865,163.209592
E,6/14/2020 5:26,6/14/2020,166,5:26,23.348,13.6,159.63816
E,6/14/2020 5:56,6/14/2020,166,5:56,23.188,12.818,150.004812
E,6/14/2020 6:26,6/14/2020,166,6:26,23.037,12.306,143.601816
E,6/14/2020 6:56,6/14/2020,166,6:56,22.937,11.776,137.156635
E,6/14/2020 7:26,6/14/2020,166,7:26,22.82,11.514,133.807239
E,6/14/2020 7:56,6/14/2020,166,7:56,22.753,11.362,131.872558
E,6/14/2020 8:26,6/14/2020,166,8:26,22.736,11.491,133.326623
E,6/14/2020 8:56,6/14/2020,166,8:56,22.769,11.717,136.03428
E,6/14/2020 9:26,6/14/2020,166,9:26,22.878,12.202,141.959124
E,6/14/2020 9:56,6/14/2020,166,9:56,23.079,12.571,146.810987
E,6/14/2020 10:26,6/14/2020,166,10:26,23.23,12.947,151.634843
E,6/14/2020 10:56,6/14/2020,166,10:56,23.498,13.142,154.698915
E,6/14/2020 11:26,6/14/2020,166,11:26,23.725,13.147,155.419561
E,6/14/2020 11:56,6/14/2020,166,11:56,23.952,14.001,166.220703
E,6/14/2020 12:26,6/14/2020,166,12:26,24.178,14.356,171.156085
E,6/14/2020 12:56,6/14/2020,166,12:56,24.464,14.965,179.368613
E,6/14/2020 13:26,6/14/2020,166,13:26,24.75,15.37,185.201684
E,6/14/2020 13:56,6/14/2020,166,13:56,24.994,15.801,191.254469
E,6/14/2020 14:26,6/14/2020,166,14:26,25.289,16.069,195.556219
E,6/14/2020 14:56,6/14/2020,166,14:56,25.584,16.412,200.812294
E,6/14/2020 15:26,6/14/2020,166,15:26,25.787,16.936,207.99285
E,6/14/2020 15:56,6/14/2020,166,15:56,26.006,17.224,212.37436
E,6/14/2020 16:26,6/14/2020,166,16:26,26.209,17.495,216.511735
E,6/14/2020 16:56,6/14/2020,166,16:56,26.378,17.991,223.332
E,6/14/2020 17:26,6/14/2020,166,17:26,26.548,18.278,227.592145
E,6/14/2020 17:56,6/14/2020,166,17:56,26.683,18.374,229.344664
E,6/14/2020 18:26,6/14/2020,166,18:26,26.794,19.825,247.950637
E,6/14/2020 18:56,6/14/2020,166,18:56,26.751,19.639,245.434523
E,6/14/2020 19:26,6/14/2020,166,19:26,26.683,18.601,232.178083
E,6/14/2020 19:56,6/14/2020,166,19:56,26.514,17.896,222.698978
E,6/14/2020 20:26,6/14/2020,166,20:26,26.302,17.799,220.645134
E,6/14/2020 20:56,6/14/2020,166,20:56,26.049,18.194,224.509863
E,6/14/2020 21:26,6/14/2020,166,21:26,25.829,18.288,224.768816
E,6/14/2020 21:56,6/14/2020,166,21:56,25.652,18.516,226.837768
E,6/14/2020 22:26,6/14/2020,166,22:26,25.441,18.296,223.279542
E,6/14/2020 22:56,6/14/2020,166,22:56,25.264,17.984,218.760956
E,6/14/2020 23:26,6/14/2020,166,23:26,25.061,17.747,215.073978
E,6/14/2020 23:56,6/14/2020,166,23:56,24.885,17.569,212.227244
E,6/15/2020 0:26,6/15/2020,167,0:26,24.708,17.282,208.078734
E,6/15/2020 0:56,6/15/2020,167,0:56,24.531,16.975,203.713346
E,6/15/2020 1:26,6/15/2020,167,1:26,24.388,16.509,197.595641
E,6/15/2020 1:56,6/15/2020,167,1:56,24.212,16.349,195.040726
E,6/15/2020 2:26,6/15/2020,167,2:26,24.036,15.874,188.753221
E,6/15/2020 2:56,6/15/2020,167,2:56,23.876,15.513,183.909491
E,6/15/2020 3:26,6/15/2020,167,3:26,23.725,14.875,175.847416
E,6/15/2020 3:56,6/15/2020,167,3:56,23.557,14.389,169.565965
E,6/15/2020 4:26,6/15/2020,167,4:26,23.398,13.943,163.818773
E,6/15/2020 4:56,6/15/2020,167,4:56,23.272,13.47,157.885472
E,6/15/2020 5:26,6/15/2020,167,5:26,23.146,13.188,154.212193
E,6/15/2020 5:56,6/15/2020,167,5:56,23.012,12.732,148.502501
E,6/15/2020 6:26,6/15/2020,167,6:26,22.912,12.331,143.552623
E,6/15/2020 6:56,6/15/2020,167,6:56,22.82,12.026,139.757326
E,6/15/2020 7:26,6/15/2020,167,7:26,22.744,11.767,136.54977
E,6/15/2020 7:56,6/15/2020,167,7:56,22.652,11.304,130.947134
E,6/15/2020 8:26,6/15/2020,167,8:26,22.619,11.24,130.123819
E,6/15/2020 8:56,6/15/2020,167,8:56,22.627,11.56,133.848838
E,6/15/2020 9:26,6/15/2020,167,9:26,22.736,11.942,138.559441
E,6/15/2020 9:56,6/15/2020,167,9:56,22.887,12.125,141.087427
E,6/15/2020 10:26,6/15/2020,167,10:26,23.079,12.495,145.923417
E,6/15/2020 10:56,6/15/2020,167,10:56,23.306,12.659,148.474843
E,6/15/2020 11:26,6/15/2020,167,11:26,23.557,13.495,159.030697
E,6/15/2020 11:56,6/15/2020,167,11:56,23.683,14.13,166.908617
E,6/15/2020 12:26,6/15/2020,167,12:26,23.893,14.645,173.67446
E,6/15/2020 12:56,6/15/2020,167,12:56,24.161,15.244,181.685461
E,6/15/2020 13:26,6/15/2020,167,13:26,24.313,15.676,187.363986
E,6/15/2020 13:56,6/15/2020,167,13:56,24.489,16.306,195.53239
E,6/15/2020 14:26,6/15/2020,167,14:26,24.75,16.8,202.43255
E,6/15/2020 14:56,6/15/2020,167,14:56,25.045,17.153,207.814131
E,6/15/2020 15:26,6/15/2020,167,15:26,25.28,17.385,211.536712
E,6/15/2020 15:56,6/15/2020,167,15:56,25.517,17.745,216.856687
E,6/15/2020 16:26,6/15/2020,167,16:26,25.711,17.935,219.956689
E,6/15/2020 16:56,6/15/2020,167,16:56,25.913,18.265,224.829611
E,6/15/2020 17:26,6/15/2020,167,17:26,25.998,18.506,228.148439
E,6/15/2020 17:56,6/15/2020,167,17:56,26.175,18.524,229.105065
E,6/15/2020 18:26,6/15/2020,167,18:26,26.235,18.728,231.880071
E,6/15/2020 18:56,6/15/2020,167,18:56,26.285,18.892,234.122465
E,6/15/2020 19:26,6/15/2020,167,19:26,26.328,19.086,236.710729
E,6/15/2020 19:56,6/15/2020,167,19:56,26.328,19.134,237.306041
E,6/15/2020 20:26,6/15/2020,167,20:26,26.319,19.209,238.197434
E,6/15/2020 20:56,6/15/2020,167,20:56,26.311,19.242,238.572115
E,6/15/2020 21:26,6/15/2020,167,21:26,26.302,19.268,238.855579
E,6/15/2020 21:56,6/15/2020,167,21:56,26.218,19.319,239.123877
E,6/15/2020 22:26,6/15/2020,167,22:26,26.091,19.524,241.1055
E,6/15/2020 22:56,6/15/2020,167,22:56,25.981,19.536,240.77225
E,6/15/2020 23:26,6/15/2020,167,23:26,25.77,19.474,239.088218
E,6/15/2020 23:56,6/15/2020,167,23:56,25.601,19.381,237.213755
E,6/16/2020 0:26,6/16/2020,168,0:26,25.432,19.251,234.895395
E,6/16/2020 0:56,6/16/2020,168,0:56,25.28,18.974,230.871301
E,6/16/2020 1:26,6/16/2020,168,1:26,25.095,18.727,227.092548
E,6/16/2020 1:56,6/16/2020,168,1:56,24.918,18.513,223.766627
E,6/16/2020 2:26,6/16/2020,168,2:26,24.725,18.171,218.851285
E,6/16/2020 2:56,6/16/2020,168,2:56,24.59,17.874,214.736821
E,6/16/2020 3:26,6/16/2020,168,3:26,24.43,17.559,210.327128
E,6/16/2020 3:56,6/16/2020,168,3:56,24.254,17.325,206.846006
E,6/16/2020 4:26,6/16/2020,168,4:26,24.111,17.074,203.306581
E,6/16/2020 4:56,6/16/2020,168,4:56,23.977,16.756,199.021253
E,6/16/2020 5:26,6/16/2020,168,5:26,23.834,16.496,195.409348
E,6/16/2020 5:56,6/16/2020,168,5:56,23.7,16.079,189.991537
E,6/16/2020 6:26,6/16/2020,168,6:26,23.591,15.712,185.275191
E,6/16/2020 6:56,6/16/2020,168,6:56,23.465,15.316,180.177782
E,6/16/2020 7:26,6/16/2020,168,7:26,23.364,14.896,174.903534
E,6/16/2020 7:56,6/16/2020,168,7:56,23.272,14.556,170.614769
E,6/16/2020 8:26,6/16/2020,168,8:26,23.306,14.13,165.727904
E,6/16/2020 8:56,6/16/2020,168,8:56,23.356,13.782,161.798918
E,6/16/2020 9:26,6/16/2020,168,9:26,23.482,13.576,159.759531
E,6/16/2020 9:56,6/16/2020,168,9:56,23.641,13.455,158.809936
E,6/16/2020 10:26,6/16/2020,168,10:26,23.859,13.435,159.223716
E,6/16/2020 10:56,6/16/2020,168,10:56,24.069,13.456,160.100116
E,6/16/2020 11:26,6/16/2020,168,11:26,24.279,13.554,161.898763
E,6/16/2020 11:56,6/16/2020,168,11:56,24.54,13.693,164.354198
E,6/16/2020 12:26,6/16/2020,168,12:26,24.792,13.827,166.738616
E,6/16/2020 12:56,6/16/2020,168,12:56,25.061,14.056,170.343147
E,6/16/2020 13:26,6/16/2020,168,13:26,25.356,14.38,175.216637
E,6/16/2020 13:56,6/16/2020,168,13:56,25.652,14.652,179.500269
E,6/16/2020 14:26,6/16/2020,168,14:26,25.905,15,184.612834
E,6/16/2020 14:56,6/16/2020,168,14:56,26.158,15.278,188.900275
E,6/16/2020 15:26,6/16/2020,168,15:26,26.378,15.62,193.899497
